"zone","area","sub-area","pole","latitude","longitude","configid","configname","time_start","time_end","time_limit","days_in_operation","price","mobile_pay","multi_space","restrictions"
"Uptown","Hillcrest","3800 HERBERT ST","HE-3816","32.748215000","-117.149366000","6569","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","3800 HERBERT ST","HE-3817","32.748021345","-117.149243876","6569","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","3800 HERBERT ST","HE-3819","32.748168260","-117.149249576","6569","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","3800 HERBERT ST","HE-3821","32.748178975","-117.149247229","6569","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","400 PENNSYLVANIA ST","PN-421","32.745062000","-117.161162000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","400 PENNSYLVANIA ST","PN-423","32.745064000","-117.160762000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","400 UPAS ST","UP-401","32.740722000","-117.161191000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","400 UPAS ST","UP-402","32.740877000","-117.161126000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","400 UPAS ST","UP-404","32.740877000","-117.161009000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","400 UPAS ST","UP-406","32.740878000","-117.160893000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","400 UPAS ST","UP-407","32.740725000","-117.160824000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","400 UPAS ST","UP-419","32.740725000","-117.160774000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","400 UPAS ST","UP-421","32.740726000","-117.160708000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","400 UPAS ST","UP-423","32.740726000","-117.160658000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","400 UPAS ST","UP-425","32.740727000","-117.160591000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","400 UPAS ST","UP-427","32.740727000","-117.160541000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","400 UPAS ST","UP-429","32.740727000","-117.160474000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","400 WALNUT ST","WT-406","32.741555000","-117.160891000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","400 WALNUT ST","WT-408","32.741556000","-117.160796000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","400 WALNUT ST","WT-410","32.741557000","-117.160702000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","400 WALNUT ST","WT-412","32.741558000","-117.160591000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","400 WALNUT ST","WT-414","32.741560000","-117.160497000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","400 WALNUT ST","WT-400","32.741551000","-117.161389000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","400 WALNUT ST","WT-402","32.741553000","-117.161069000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","400 WASHINGTON ST","W-405","32.749852000","-117.161424000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","400 WASHINGTON ST","W-407","32.749854000","-117.161246000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","400 WASHINGTON ST","W-409","32.749857000","-117.161027000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","400 WASHINGTON ST","W-421","32.749858000","-117.160898000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","400 WASHINGTON ST","W-423","32.749859000","-117.160740000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","300 UPAS ST","UP-300","32.740867000","-117.162050000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","300 UPAS ST","UP-310","32.740869000","-117.161934000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","300 UPAS ST","UP-312","32.740870000","-117.161834000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","300 UPAS ST","UP-313","32.740717000","-117.161731000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","300 UPAS ST","UP-314","32.740872000","-117.161634000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","300 UPAS ST","UP-315","32.740719000","-117.161531000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","300 UPAS ST","UP-317","32.740720000","-117.161431000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","300 WALNUT ST","WT-301","32.741390000","-117.162046000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","300 WALNUT ST","WT-303","32.741390000","-117.162015000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","300 WALNUT ST","WT-305","32.741390000","-117.161984000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","300 WALNUT ST","WT-307","32.741391000","-117.161963000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","300 WALNUT ST","WT-310","32.741545000","-117.161904000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","300 WALNUT ST","WT-321","32.741392000","-117.161870000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","300 WALNUT ST","WT-322","32.741546000","-117.161842000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","300 WALNUT ST","WT-323","32.741392000","-117.161818000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","300 WALNUT ST","WT-324","32.741547000","-117.161780000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","300 WALNUT ST","WT-327","32.741393000","-117.161756000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","300 WALNUT ST","WT-329","32.741394000","-117.161725000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","300 WALNUT ST","WT-333","32.741394000","-117.161705000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","300 WALNUT ST","WT-336","32.741548000","-117.161666000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","300 WALNUT ST","WT-338","32.741548000","-117.161645000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","300 WALNUT ST","WT-340","32.741549000","-117.161614000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","300 WASHINGTON ST","W-302","32.749996000","-117.162637000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","300 WASHINGTON ST","W-304","32.749997000","-117.162528000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","300 WASHINGTON ST","W-306","32.749998000","-117.162420000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","300 WASHINGTON ST","W-308","32.749998000","-117.162311000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","300 WASHINGTON ST","W-310","32.749999000","-117.162167000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","300 WASHINGTON ST","W-311","32.749846000","-117.162060000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","300 WASHINGTON ST","W-313","32.749847000","-117.161955000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","300 WASHINGTON ST","W-315","32.749848000","-117.161849000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","300 WASHINGTON ST","W-317","32.749849000","-117.161744000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","3400 FIFTH AVE","5-3415","32.741363000","-117.160295000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3400 FIFTH AVE","5-3400W","32.741210545","-117.160447799","50673","MSPM - PBP PREPAY 2 Hour Max $2.50 HR 10am-8pm Mon-Sat","10am","8pm","2 hour","Mon-Sat","$2.50 HR","","Y",""
"Uptown","Hillcrest","3400 FOURTH AVE","4-3400E","32.719187000","-117.144733000","50903","Hillcrest - PBP","","","","","","","",""
"Uptown","Hillcrest","3700 PARK BLVD","PB-3709","32.745813000","-117.146811000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3700 PARK BLVD","PB-3711","32.745927000","-117.146715000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3700 PARK BLVD","PB-3713","32.746113000","-117.146555000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3700 PARK BLVD","PB-3714","32.747151694","-117.146441638","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3700 PARK BLVD","PB-3715","32.746506000","-117.146272000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3700 PARK BLVD","PB-3716","32.747181303","-117.146444320","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3700 PARK BLVD","PB-3717","32.746790000","-117.146235000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3700 PARK BLVD","PB-3719","32.746921000","-117.146236000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3700 PARK BLVD","PB-3722","32.747360000","-117.146498000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3700 PARK BLVD","PB-3724","32.747355000","-117.146512000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3700 PARK BLVD","PB-3725","32.747053000","-117.146237000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3700 PARK BLVD","PB-3726","32.747408000","-117.146485000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3700 PARK BLVD","PB-3731","32.747184000","-117.146238000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3700 PARK BLVD","PB-3701","32.745445000","-117.147123000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","3700 PARK BLVD","PB-3703","32.745536000","-117.147052000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","3700 PARK BLVD","PB-3705","32.745627000","-117.146970000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","3700 PARK BLVD","PB-3707","32.745720000","-117.146891000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","3700 SIXTH AVE","6-3730","32.746131000","-117.159625000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","3700 SIXTH AVE","6-3732","32.746305000","-117.159625000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","3700 SIXTH AVE","6-3734","32.746478000","-117.159626000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","3700 SIXTH AVE","6-3736","32.746548000","-117.159626000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","3700 SIXTH AVE","6-3742","32.746721000","-117.159626000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","3700 SIXTH AVE","6-3744","32.746791000","-117.159627000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","3700 SIXTH AVE","6-3746","32.746895000","-117.159627000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","3700 SIXTH AVE","6-3716","32.745529000","-117.159622000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","3700 SIXTH AVE","6-3718","32.745665000","-117.159623000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","3700 SIXTH AVE","6-3720","32.745835000","-117.159624000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","3700 SIXTH AVE","6-3748","32.746772981","-117.159582115","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","3700 SIXTH AVE","6-3750","32.746807666","-117.159601561","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","3800 PARK BLVD","PB-3809","32.747742000","-117.146241000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 PARK BLVD","PB-3811","32.747849000","-117.146242000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 PARK BLVD","PB-3812","32.747956000","-117.146424000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 PARK BLVD","PB-3813","32.748064000","-117.146243000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 PARK BLVD","PB-3814","32.748186000","-117.146426000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 PARK BLVD","PB-3816","32.748294000","-117.146426000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 RICHMOND ST","RI-3807","32.747648000","-117.151141000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 RICHMOND ST","RI-3809","32.747817000","-117.151141000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 RICHMOND ST","RI-3817","32.748054000","-117.151141000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 RICHMOND ST","RI-3819","32.748278000","-117.151141000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SEVENTH AVE","7-3800","32.747193710","-117.158432789","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SEVENTH AVE","7-3802","32.747114471","-117.158462628","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SEVENTH AVE","7-3820","32.747874000","-117.158479000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SEVENTH AVE","7-3822","32.747951000","-117.158479000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SEVENTH AVE","7-3824","32.748029000","-117.158480000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SEVENTH AVE","7-3826","32.748106000","-117.158480000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SEVENTH AVE","7-3832","32.748184000","-117.158480000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SEVENTH AVE","7-3834","32.748261000","-117.158480000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SEVENTH AVE","7-3804","32.747279000","-117.158477000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SEVENTH AVE","7-3806","32.747357000","-117.158477000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
